TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40864.8	40864.8	0	293583	99.9762	43.4559	
1007	[[0][1,2,3,4,5,6,7,]]	7	2000000	30753.1	30753.1	0	227565	99.9763	39.1042	
1511	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51342.4	51342.4	0	350501	99.9753	44.5901	
2039	[[0][1,2,]]	2	1200000	5304.46	5304.46	0	376946	99.9747	20.1074	
2543	[[0][1,2,3,4,]]	4	1700000	14956.8	14956.8	0	267374	99.9766	29.2276	
3068	[[0][1,2,3,]]	3	1200000	7941.08	7941.08	0	377687	99.9749	21.1065	
3569	[[0][1,2,3,]]	3	1200000	7916.07	7928.58	0.223115	378285	99.975	21.3248	
4069	[[0][1,2,3,]]	3	1200000	7937.84	7931.67	0.171531	378138	99.9754	21.5685	
4570	[[0][1,2,3,]]	3	1200000	7912.01	7926.75	0.187097	378372	99.9752	21.6854	
5070	[[0][1,2,3,]]	3	1200000	7940.48	7929.5	0.179522	378241	99.9751	21.7538	
5571	[[0][1,2,3,]]	3	1200000	7947.19	7932.45	0.184544	378100	99.9751	21.7956	
6071	[[0][1,2,3,]]	3	1200000	7916.87	7930.22	0.184137	378206	99.9751	21.8218	
6572	[[0][1,2,3,]]	3	1200000	7947	7932.32	0.186111	378106	99.975	21.8441	
7072	[[0][1,2,3,]]	3	1200000	7909.25	7929.76	0.199317	378229	99.9751	21.7874	
7573	[[0][1,2,3,]]	3	1200000	7936.38	7930.42	0.189752	378197	99.9751	21.816	
8073	[[0][1,2,3,]]	3	1200000	7937.39	7930.05	0.186636	378215	99.975	21.915	
8573	[[0][1,2,3,]]	3	1200000	7923.66	7930.81	0.178863	378178	99.975	21.9795	
9074	[[0][1,2,3,]]	3	1200000	7948.44	7931.87	0.190797	378128	99.975	21.9717	
9574	[[0][1,2,3,]]	3	1200000	7929.5	7933.62	0.17026	378044	99.9751	21.8848	
10075	[[0][1,2,3,]]	3	1200000	7945.91	7934.16	0.175416	378019	99.975	21.7831	
10575	[[0][1,2,3,]]	3	1200000	7945.27	7933.97	0.173049	378028	99.9751	21.7747	
11076	[[0][1,2,3,]]	3	1200000	7915.81	7933.86	0.174936	378033	99.9751	21.6755	
11576	[[0][1,2,3,]]	3	1200000	7948.12	7933.97	0.17647	378028	99.9752	21.6811	
12077	[[0][1,2,3,]]	3	1200000	7928.94	7935.94	0.141803	377933	99.9751	21.7516	
12577	[[0][1,2,3,]]	3	1200000	7931.34	7935.44	0.142953	377958	99.9752	21.6592	
13078	[[0][1,2,3,]]	3	1200000	7934.3	7935.13	0.142746	377973	99.9753	21.5588	
13578	[[0][1,2,3,]]	3	1200000	7909.27	7933.69	0.171751	378042	99.9754	21.4599	
14079	[[0][1,2,3,]]	3	1200000	7943.86	7933.23	0.165674	378064	99.9753	21.364	
14579	[[0][1,2,3,]]	3	1200000	7929.28	7933.21	0.165762	378065	99.9754	21.3455	
15080	[[0][1,2,3,]]	3	1200000	7937.61	7932.38	0.15765	378105	99.9755	21.3651	
15580	[[0][1,2,3,]]	3	1200000	7947.2	7932.57	0.160595	378096	99.9756	21.323	
16081	[[0][1,2,3,]]	3	1200000	7926.28	7933.62	0.146054	378046	99.9755	21.4101	
16581	[[0][1,2,3,]]	3	1200000	7948.88	7933.7	0.147419	378041	99.9754	21.3672	
17082	[[0][1,2,3,]]	3	1200000	7932.79	7934.08	0.146011	378023	99.9754	21.328	
17582	[[0][1,2,3,]]	3	1200000	7942.61	7935.21	0.149134	377970	99.9755	21.3036	
18083	[[0][1,2,3,]]	3	1200000	7949.77	7936.76	0.159795	377896	99.9755	21.3894	
18583	[[0][1,2,3,]]	3	1200000	7929	7938.73	0.112157	377802	99.9755	21.4532	
19084	[[0][1,2,3,]]	3	1200000	7943.13	7938.66	0.111603	377805	99.9753	21.4596	
19584	[[0][1,2,3,]]	3	1200000	7936.35	7939.36	0.104447	377771	99.9752	21.5586	
20085	[[0][1,2,3,]]	3	1200000	7929.3	7938.53	0.11189	377810	99.9752	21.6377	
20585	[[0][1,2,3,]]	3	1200000	7943.08	7938.12	0.107378	377830	99.9752	21.6934	
21086	[[0][1,2,3,]]	3	1200000	7910.93	7936.58	0.147273	377903	99.9751	21.7081	
