TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
503	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40804	40804	0	294021	99.9764	43.9908	
1006	[[0][1,2,3,4,5,6,7,]]	7	2000000	30811.5	30811.5	0	227136	99.9771	41.5113	
1510	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51357	51357	0	350401	99.9752	44.7525	
2039	[[0][1,2,]]	2	1200000	5297.3	5297.3	0	377448	99.9728	19.3908	
2543	[[0][1,2,3,4,]]	4	1700000	14936.7	14936.7	0	267731	99.9752	27.7888	
3068	[[0][1,2,3,]]	3	1200000	7939.76	7939.76	0	377747	99.9739	20.4757	
3569	[[0][1,2,3,]]	3	1200000	7915.72	7927.74	0.214439	378320	99.974	20.9899	
4070	[[0][1,2,3,]]	3	1200000	7944.95	7933.48	0.196568	378048	99.9741	21.3216	
4570	[[0][1,2,3,]]	3	1200000	7930.2	7932.66	0.161833	378086	99.974	21.4896	
5070	[[0][1,2,3,]]	3	1200000	7955.87	7937.3	0.191627	377866	99.9743	21.5815	
5571	[[0][1,2,3,]]	3	1200000	7946.12	7938.77	0.177266	377797	99.9745	21.5631	
6072	[[0][1,2,3,]]	3	1200000	7917.31	7935.71	0.191456	377943	99.9746	21.544	
6572	[[0][1,2,3,]]	3	1200000	7953.36	7937.91	0.193869	377838	99.9744	21.6058	
7072	[[0][1,2,3,]]	3	1200000	7914.79	7935.34	0.205766	377960	99.9744	21.6501	
7573	[[0][1,2,3,]]	3	1200000	7946.43	7936.45	0.198941	377907	99.9743	21.6388	
8073	[[0][1,2,3,]]	3	1200000	7938.73	7936.35	0.198682	377912	99.9744	21.7772	
8574	[[0][1,2,3,]]	3	1200000	7904.78	7935.26	0.222142	377964	99.9742	21.8411	
9074	[[0][1,2,3,]]	3	1200000	7943.22	7935.08	0.220919	377972	99.9741	21.809	
9575	[[0][1,2,3,]]	3	1200000	7926.27	7934.69	0.223011	377991	99.9742	21.7931	
10075	[[0][1,2,3,]]	3	1200000	7945.03	7933.61	0.20859	378042	99.9741	21.7361	
10576	[[0][1,2,3,]]	3	1200000	7954.94	7934.49	0.220525	377999	99.9739	21.8084	
11076	[[0][1,2,3,]]	3	1200000	7933.01	7936.06	0.207388	377924	99.9739	21.854	
11576	[[0][1,2,3,]]	3	1200000	7947.63	7935.48	0.200095	377952	99.974	21.8481	
12077	[[0][1,2,3,]]	3	1200000	7919.18	7935.92	0.192703	377930	99.9738	21.8476	
12577	[[0][1,2,3,]]	3	1200000	7926.85	7933.97	0.18968	378023	99.9738	21.8996	
13078	[[0][1,2,3,]]	3	1200000	7947.79	7934.87	0.196969	377981	99.974	21.9144	
13578	[[0][1,2,3,]]	3	1200000	7928.45	7937.24	0.150159	377868	99.9741	21.9031	
14079	[[0][1,2,3,]]	3	1200000	7950.24	7937.94	0.157503	377835	99.9742	21.8819	
