TimestampMillisecs	[[EmitterVc][WorkersVc][CollectorVc]]	Workers	Frequency	CurrentBandwidth	SmoothedBandwidth	CoeffVarBandwidth	SmoothedLatency	SmoothedUtilization	SmoothedWatts	
505	[[0][1,2,3,4,5,6,7,8,9,10,11,12,]]	12	1600000	40633.7	40633.7	0	295255	99.9771	44.7273	
1008	[[0][1,2,3,4,5,6,7,]]	7	2000000	30667.6	30667.6	0	228202	99.9771	41.2508	
1513	[[0][1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,]]	18	1300000	51059.6	51059.6	0	352441	99.9751	44.6554	
2039	[[0][1,2,3,4,5,6,7,]]	7	1200000	18422.9	18422.9	0	379874	99.9769	26.0211	
2543	[[0][1,2,3,4,]]	4	1700000	14856.9	14856.9	0	269169	99.9755	29.095	
3064	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23704.8	23704.8	0	379582	99.9768	30.1161	
3565	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23706.4	23705.6	0.00474633	379571	99.9771	30.1377	
4066	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23692.7	23701.3	0.0316067	379640	99.9771	30.0003	
4566	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23696.7	23700.1	0.0275453	379658	99.9771	29.8878	
5067	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23692.8	23698.7	0.0275601	379682	99.9772	29.9259	
5567	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23673.2	23694.4	0.0502604	379749	99.9771	29.9728	
6068	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23694.1	23694.4	0.0458838	379750	99.9772	29.9449	
6568	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23703.8	23695.6	0.0447617	379731	99.9772	29.8083	
7069	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23703.8	23696.5	0.0434377	379717	99.9772	29.7948	
7569	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23697.6	23696.6	0.0409792	379715	99.9772	29.7384	
8070	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23669.9	23693.1	0.0521083	379771	99.9772	29.5914	
8571	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23698.7	23692.3	0.0491585	379783	99.9772	29.4506	
9071	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23704	23693.5	0.0515651	379765	99.9772	29.4118	
9572	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23673.7	23691.2	0.0575217	379802	99.9772	29.3296	
10072	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23689.6	23690.8	0.0574983	379807	99.9772	29.3269	
10573	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23692.3	23692.7	0.0512338	379777	99.9773	29.2347	
11074	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23698.7	23693.2	0.0518339	379770	99.9773	29.1591	
11574	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23703.3	23693.2	0.0516356	379770	99.9773	29.2409	
12075	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23703.9	23693.2	0.0516741	379770	99.9773	29.2106	
12575	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23701.7	23693.6	0.0526649	379764	99.9774	29.2469	
13076	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23688.7	23695.5	0.0405147	379734	99.9775	29.3851	
13576	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23704.4	23696	0.0421198	379725	99.9775	29.5072	
14077	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23670.2	23692.7	0.0523974	379779	99.9774	29.5257	
14577	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23695.1	23694.8	0.0441905	379744	99.9774	29.5128	
15078	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23702.9	23696.1	0.0446442	379723	99.9775	29.4638	
15578	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23701.3	23697	0.0447305	379709	99.9774	29.4903	
16079	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23663.1	23693.5	0.0634376	379766	99.9774	29.5223	
16579	[[0][1,2,3,4,5,6,7,8,9,]]	9	1200000	23709.5	23694.1	0.0657974	379756	99.9774	29.5537	
